카테고리1,카테고리2,업체명,store_id,상품카테고리,상품소분류,상품명,규격,단위수량,단위,할인율,가격,할인전가격,포인트백,품절여부,수집일
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 코엔자임Q10,350mg*30C,11,EA,45%,135000,247500,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 액티브 활성 엽산 800 2개월분,300mg*60정,11,EA,45%,270000,495000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 액티브 활성 엽산 400 2개월분,300mg*60정,11,EA,45%,252000,462000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 MG플로라 유산균 한국 여성 질 유래 50억CFU,500mg*30C,11,EA,41%,247000,418000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 초임계 식물성 알티지 오메가3,400mg*60C,11,EA,45%,270000,495000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 엘씨 철분,700mg*60C,11,EA,36%,210000,330000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 초임계 알티지 오메가3,630mg*60C,11,EA,36%,273000,429000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 에센셜 멀티비타민 활성 엽산 함유,"1,000mg*120정*11EA",1,SET,45%,350000,638000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 베이비 아기 유산균,2g*30P,11,EA,39%,220000,363000,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1]프리솔라 비타민D 2000IU 2개월분,130mg*60C,11,EA,45%,135000,247500,,False,2026-05-19
건강식품,,프리솔라,presolar,건강기능식품,건강기능식품,[10+1] 프리솔라 비타민D 1000IU & 전용 매대,100mg,30,캡슐,47%,78000,148500,,False,2026-05-19
건강식품,,프리솔라,presolar,기타건강식품,기타건강식품,프리솔라 콜린 이노시톨 미오이노시톨 비타민D 엽산 임신준비 유기농 이눌린,3g,30,포,40%,19800,33000,,False,2026-05-19
건강식품,,프리솔라,presolar,기타건강식품,기타건강식품,프리솔라 콜린 이노시톨 2개월분 미오이노시톨 비타민D 엽산 임신준비 유기농 이눌린,3g,60,포,40%,37800,63000,,False,2026-05-19
건강식품,,프리솔라,presolar,기타건강식품,기타건강식품,[10+1] 프리솔라 콜린 이노시톨,3g*60P,11,EA,45%,378000,693000,,False,2026-05-19
건강식품,,프리솔라,presolar,기타건강식품,기타건강식품,[10+1] 프리솔라 콜린 이노시톨,3g*30P,11,EA,45%,198000,363000,,False,2026-05-19
화장품,,피에르파브르,pierre-fabre,헤어(hair),헤어(hair),[듀크레이] 스쿠아놈 지성샴푸 200ml,200ml,,,,0,0,,True,2026-05-19
화장품,,피에르파브르,pierre-fabre,헤어(hair),헤어(hair),[듀크레이] 스쿠아놈 건성샴푸 200ml,200ml,,,,0,0,,True,2026-05-19
화장품,,피에르파브르,pierre-fabre,브랜드관,브랜드관,[아벤느] 시칼파트 플러스 마사지젤,40ml,1,EA,,0,0,,True,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,댄 베이커리 반려동물 장난감 케이크,,1,EA,55%,17280,38000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,댄 베이커리 반려동물 장난감 바게트,,1,EA,55%,11280,25000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,댄 베이커리 반려동물 장난감 멍모스,,1,EA,55%,11280,25000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,헤이테일 폴더블 욕조,,1,EA,54%,31740,69000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이 스트레스 제로  대형 투명화장실(그린),그린,1,EA,30%,48300,69000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 오리지널 덴탈껌 S 브라운,110g(10g X 11ea),1,EA,40%,7140,11900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,헤이테일 컬러버블 풋 클렌저 300ml,300ml,1,EA,53%,9000,19000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 3D 스케일링 껌 S,,,,63%,6300,17000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,포우장 먼지안녕 벤토나이트 모래,9kg*2EA,1,SET,40%,30720,51200,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄러스 슬림 덴탈껌 고구마&당근,108g(12g X 9ea),1,EA,40%,7140,11900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄러스 슬림 덴탈껌 고구마&단호박,108g(12g X 9ea),1,EA,40%,7140,11900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 오리지널 덴탈껌 S 옐로우,110g(10g X 11ea),1,EA,40%,7140,11900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 오리지널 덴탈껌 S 그린,110g(10g X 11ea),1,EA,40%,7140,11900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 반려동물 전용 알파자임 효소치약,80g,1,EA,40%,10800,18000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,고래패드 라이트 강아지 배변패드,L (대형),20,매,34%,10430,15900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,고래패드 라이트 강아지 배변패드,M (표준형),50,매,26%,11830,15900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이 스트레스 제로  대형 투명화장실(연그레이),연그레이,1,EA,30%,48300,69000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이 스트레스 제로  대형 투명화장실(화이트),화이트,1,EA,30%,48300,69000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이 감동모래 (크러쉬제로) 6kg,6kg,1,EA,35%,12935,19900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이 감동모래 (더스트제로) 6kg,6kg,1,EA,35%,12935,19900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이간식 88스틱 종합케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이간식 88스틱 항산화케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이간식 88스틱 장케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 고양이간식 88스틱 활력케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 88스틱 덴탈케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 88스틱 레날케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 88스틱 헤어볼케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 88스틱 이뮨케어,10g*4입[2개묶음],1,EA,35%,4160,6400,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,냥쌤 88스틱 스타터팩,10g*8입[2개묶음],1,EA,35%,7020,10800,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 노블프로틴 간식,동애등에&칠면조,1,EA,40%,5340,8900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 노블프로틴 간식,동애등에&말고기,1,EA,40%,5340,8900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 노블프로틴 간식,동애등에&캥거루,1,EA,40%,5340,8900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 츄잇 꿀바른 터키츄,링 10g [5개묶음],1,EA,40%,9000,15000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 츄잇 꿀바른 터키츄,본 10g [5개묶음],1,EA,40%,9000,15000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 츄잇 꿀바른 터키츄,프레첼 10g [5개묶음],1,EA,40%,9600,16000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 츄잇 꿀바른 터키츄,스틱 30g [5개묶음],1,EA,40%,22800,38000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,잇츄 츄잇 한우스틱,5P,1,EA,28%,13000,18000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,츄잇 한우껌 50g,피넛버터,1,EA,37%,4700,7500,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,츄잇 한우껌 50g,플레인,1,EA,37%,4700,7500,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,츄잇 한우껌 50g,마누카꿀,1,EA,37%,4700,7500,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,츄잇 한우껌 50g,산양유,1,EA,37%,4700,7500,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 3D 덴탈껌 꿀고구마,16g*7입,1,EA,63%,6300,17000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 손가락칫솔 패드(리뉴얼),60매,1,EA,62%,11340,30000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 반려동물 치석관리 파우더,45g,1,EA,48%,15540,30000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 치약 플러스,80g,1,EA,54%,10080,22000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,헤이테일 고흡수 배변패드 무표백 사막패드 대형,대형 L/20매,1,EA,58%,8340,19900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,헤이테일 탈취 강화 배변패드 사막패드 프레쉬업,대형 L/20매,1,EA,57%,8940,20900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 하이포알러지 사료 조인트 2.0k,,1,EA,51%,22140,44900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 하이포알러지 사료 오리지널 1.2kg,,1,EA,58%,14280,34000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 하이포알러지 사료 스킨 2.0kg,,1,EA,51%,22140,44900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 미니바이트 스킨,30g,1,EA,53%,4140,8900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 미니바이트 이뮨,30g,1,EA,53%,4140,8900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 미니바이트 아이즈,30g,,,53%,4140,8900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 하이포알러지 트릿 라이트 80g,80g,,,53%,4740,10000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 하이포알러지 트릿 릴렉스 80g,80g,,,53%,4740,10000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,인섹트업 하이포알러지 트릿 브레인 80g,80g,,,53%,4740,10000,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 벌집덴탈껌 힙앤조인트,150g,,,60%,5940,14900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 벌집덴탈껌 스킨앤코트,150g,,,60%,5940,14900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 벌집덴탈껌 아이즈,150g,,,60%,5940,14900,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,The 잇츄 그린 S 10개입(덴탈껌),S,10,개,,6419,0,,False,2026-05-19
동물의약용품,,핏펫,fitpet,동물용품,동물용품,플라고 치약 플러스 80g(치약),80g,1,개,,10893,0,,False,2026-05-19
동물의약용품,,핏펫,fitpet,일반동물약품,일반동물약품,어헤드 베이직(소변검사 키트),0.5cm x 12.4cm,1,개,,7067,0,,False,2026-05-19
동물의약용품,,핏펫,fitpet,기타 동물의약용품,기타 동물의약용품,냥쌤 쏙쏙 깨비 클리너,30ml,1,EA,35%,10335,15900,,False,2026-05-19
화장품,,하운,havn,바디/다리/풋/제모,바디/다리/풋/제모,[하운] 라로이 블루 핸드크림 50ml,50ml,1,EA,30%,14000,20000,,False,2026-05-19
화장품,,하운,havn,바디/다리/풋/제모,바디/다리/풋/제모,[하운] 틸 모스 핸드크림 50ml,50ml,1,EA,30%,14000,20000,,False,2026-05-19
화장품,,하운,havn,생활용품,생활용품,[하운] 라로이 블루 패브릭퍼퓸 (섬유향수/섬유탈취제) 100ml,100ml,1,EA,31%,17900,26000,,False,2026-05-19
화장품,,하운,havn,생활용품,생활용품,[하운] 틸 모스 패브릭퍼퓸 (섬유향수/섬유탈취제) 100ml,100ml,1,EA,31%,17900,26000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[도서산간지역] [아워팜 전용] 고급형 전산봉투 10,000장 + 처방전보관서비스(3년)",,10000,장,24%,193000,255000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[아워팜 전용] 고급형 전산봉투 10,000장 + 처방전보관서비스(3년)",,10000,장,27%,169000,231000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[도서산간지역] 고급형 전산봉투 상품 10,000장 + 처방전보관서비스(3년)",,10000,장,18%,209000,255000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"고급형 전산봉투 상품 10,000장 + 처방전보관서비스(3년)",,10000,장,20%,185000,231000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[아워팜 전용] 고급형 전산봉투 광고상품 (아워팜) 10,000장","💜RED등급 이상 쿠폰 적용 시 최대 139,000원💜",,,10%,149000,165000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"고급형 전산봉투 상품 10,000장","💚RED등급 이상 쿠폰 적용 시 155,000원💚",,,,165000,0,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"고급형 전산봉투 상품 5,000장",,,,,0,0,,True,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"고급형 전산봉투 상품 (기성) 2,500장",,,,,50000,0,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[도서산간지역] [아워팜 전용] 고급형 전산봉투 광고상품 (아워팜) 10,000장","💜RED등급 이상 쿠폰 적용 시 최대 151,000원💜",,,9%,161000,177000,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[도서산간지역] 고급형 전산봉투 상품 10,000장","💚RED등급 이상 쿠폰 적용 시 155,000원💚",,,,177000,0,,False,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[도서산간지역] 고급형 전산봉투 상품 5,000장",,,,,0,0,,True,2026-05-19
약국용품,,해솔(전산봉투),haesol,약포지/약봉투/약주걱,약포지/약봉투/약주걱,"[도서산간지역] 고급형 전산봉투 상품 (기성) 2,500장",,,,,53000,0,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,치아/구강용품,치아/구강용품,헤밀레 잇몸진액 가글액치약 [6개세트],250ml,6,EA,65%,29800,84000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,치아/구강용품,치아/구강용품,헤밀레 잇몸진액 가글액치약,250ml,,,43%,8000,14000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,헤밀레 혈당큐 여주단,60포,4,BOX,15%,213000,252000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,헤밀레 혈당큐 여주단,60포,2,BOX,13%,110000,126000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,헤밀레 혈당큐 여주단,60포,1,EA,8%,58000,63000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,[3+1] 김소형 원장 혈당+다이어트 환 보조제 공비단,다이어트 식품 스펙 끝판왕 신제품,,,50%,53000,105200,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형 원장 개발 MSM NAG 칼슘 관절연골 연절산 30포,,4,BOX,18%,323000,392000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형 원장 개발 MSM NAG 칼슘 관절연골 연절산 30포,,2,BOX,24%,149000,196000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형 원장 개발 MSM NAG 칼슘 관절연골 연절산 30포,,1,BOX,28%,71000,98000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,눈 영앙제 루테인지아잔틴 24mg 김소형 호안방,,3,EA,30%,58200,83400,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,눈 영앙제 루테인지아잔틴 24mg 김소형 호안방,,2,EA,22%,43200,55600,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,눈 영앙제 루테인지아잔틴 24mg 김소형 호안방,,1,EA,11%,24800,27800,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형 원장 혈당케어 혈당관리 혈당큐 식초맛,3박스,30,포,,48000,0,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형 원장 혈당케어 혈당관리 혈당큐 식초맛,1박스,30,포,,23000,0,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,커피맛으로 즐기는 혈당 조절 영양제 혈당큐 카페라떼맛,6박스,,,46%,126000,234000,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,커피맛으로 즐기는 혈당 조절 영양제 혈당큐 카페라떼맛,3박스,,,37%,73200,117000,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,커피맛으로 즐기는 혈당 조절 영양제 혈당큐 카페라떼맛,2박스,,,32%,52800,78000,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,커피맛으로 즐기는 혈당 조절 영양제 혈당큐 카페라떼맛,1박스,,,26%,28700,39000,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형원방 종합 비타민,"1,000mg*60J(60g)",1,EA,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,김소형원방 유산균&다이어트 가르시니아 (8박스),3g,28,포,29%,98000,139000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강기능식품,건강기능식품,[3+1] 김소형 유산균&다이어트 가르시니아,온라인 인기 다이어트 식품 3+1행사,,,24%,22000,29000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,[김소형원방] 국내산 100% 햇생강 생강청,500ml,6,EA,61%,92400,238800,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,[김소형원방] 국내산 100% 햇생강 생강청,500ml,4,EA,58%,67400,159200,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,[김소형원방] 국내산 100% 햇생강 생강청,500ml,3,EA,55%,53800,119400,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,[추석특가]김소형 진한 생강청 2병,500ml x 2병 1 액상,,,52%,37900,79600,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 국내산 100% 생강청,NO.1 인기제품 5월 한달간 행사,,,50%,19800,39800,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,헤밀레 100% 유기농 레몬즙,15포 12 박스,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,헤밀레 100% 유기농 레몬즙,15포 3 박스,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,헤밀레 100% 유기농 레몬즙,15포 2 박스,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,헤밀레 100% 유기농 레몬즙,15포 6 박스,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,[바로팜직원] 김소형 무항생제 흑염소 사용 명품 흑염소진액 x 4박스,1,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,헤밀레 100% 유기농 애사비 스틱 애플사이다비니거 15포,225g(15g*15p),12,BOX,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 목편한 무꿀배 스틱 x 4박스,20g*15p,4,BOX,52%,47300,99200,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,헤밀레 100% 유기농 레몬즙 1박스 (15포),1,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 가벼운 호박팥 진액 호박팥차 15포 x 6박스,15포,6,BOX,73%,43200,157800,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 가벼운 호박팥 진액 호박팥차 15포 x 4박스,15포,4,BOX,70%,31200,105200,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 가벼운 호박팥 진액 호박팥차 15포 x 2박스,15포,2,BOX,62%,19800,52600,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 호박팥차 가벼운 호박팥 진액,"NEW_설탕 제로, 호박팥차",,,51%,12800,26300,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,건강음료/드링크/숙취해소,건강음료/드링크/숙취해소,김소형 목편한 무꿀배 스틱,"NEW 국내산 무,꿀,배로 지키는 건강",,,34%,16300,24800,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,벌꿀/프로폴리스,벌꿀/프로폴리스,헤밀레 국내산 자연산 천연 꿀 100% 야생화꿀 500g,2개,,,58%,53800,129000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,벌꿀/프로폴리스,벌꿀/프로폴리스,헤밀레 국내산 자연산 천연 꿀 100% 야생화꿀 500g,1개,,,54%,29800,64500,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,생식/영양식,생식/영양식,"120종 과채,곡물 선식 김소형 올초식","★7,900원 무료배송",,,,35000,0,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,생식/영양식,생식/영양식,"헤밀레 당류 0%, 단백질 프로틴 쉐이크 파우더",525g,,,35%,29800,46200,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,식품/과자류,식품/과자류,여성 건강을 위한 건강차 김소형 온궁차,21g(3g*7티백),4,EA,34%,39600,60000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,식품/과자류,식품/과자류,여성 건강을 위한 건강차 김소형 온궁차,21g(3g*7티백),2,EA,24%,22800,30000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,식품/과자류,식품/과자류,여성 건강을 위한 건강차 김소형 온궁차,21g(3g*7티백),1,EA,15%,12800,15000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,헤밀레 김소형 원장 120시간 달인 녹용홍삼고,240g,2,EA,52%,84800,178000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,헤밀레 김소형 원장 120시간 달인 녹용홍삼고,240g,1,EA,48%,46000,89000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,김소형 원장 150년 산삼 배양근 진액 심뫼진삼 농축액,30포,1,BOX,43%,112000,198000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,김소형 72시간 달인 흑삼고 2개입 선물세트(쇼핑백 증정),240g,2,EA,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,김소형 원장 150년 산삼 배양근 진액 심뫼진삼 농축액,30포,4,BOX,50%,396000,792000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,김소형 원장 150년 산삼 배양근 진액 심뫼진삼 농축액,30포,2,BOX,46%,214000,396000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,홍삼/버섯,홍삼/버섯,김소형 72시간 달인 흑삼고 (구증구포 6년근 흑삼),1 고,,,,0,0,,True,2026-05-19
건강식품,,헤밀레라이프랩,hemille,한방제제,한방제제,김소형 명품 침향환 (침향 함량 30%),32환,3,BOX,61%,84000,216000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,한방제제,한방제제,김소형 생력산 맥문동 오미자 달임액 2박스(30포x2박스),70ml,30,포,48%,53800,104000,6%,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,한방제제,한방제제,명품 흑염소진액 스틱,90포,4,BOX,44%,140000,252000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,한방제제,한방제제,김소형 원장 명품 녹용 진액,30포,4,BOX,50%,130000,260000,,False,2026-05-19
건강식품,,헤밀레라이프랩,hemille,한방제제,한방제제,김소형 명품침향환 32환 X 4박스(침햠 함량 30%),,,,62%,110000,288000,,False,2026-05-19
